id_acidente_tip; dia; mes; total; id_risco
4;2;6;1;v04
4;2;6;1;v04
119;2;6;3;v04
4;2;6;2;v04
119;2;6;1;v04
117;2;6;1;v04
33;2;6;1;v04
63;2;6;1;v04
4;2;6;1;v04
273;3;6;1;v04
7;3;6;3;v04
117;3;6;2;v04
124;3;6;1;v04
273;4;6;1;v04
120;5;6;2;v04
117;6;6;1;v04
117;6;6;1;v04
63;7;6;1;v04
117;8;6;3;v04
119;8;6;1;v04
4;8;6;1;v04
119;9;6;1;v04
4;9;6;1;v04
63;9;6;1;v04
117;9;6;1;v04
118;9;6;1;v04
4;9;6;1;v04
117;10;6;1;v04
63;10;6;1;v04
119;10;6;1;v04
4;10;6;1;v04
4;11;6;1;v04
4;11;6;1;v04
117;12;6;1;v04
4;12;6;1;v04
4;12;6;1;v04
117;12;6;2;v04
4;12;6;1;v04
117;13;6;1;v04
33;13;6;2;v04
117;14;6;2;v04
119;15;6;1;v04
4;15;6;1;v04
273;15;6;1;v04
117;15;6;1;v04
117;15;6;2;v04
273;15;6;1;v04
119;16;6;1;v04
4;16;6;2;v04
117;16;6;2;v04
118;16;6;1;v04
4;16;6;1;v04
117;17;6;1;v04
4;18;6;1;v04
119;18;6;1;v04
4;19;6;1;v04
119;20;6;1;v04
119;20;6;1;v04
4;22;6;1;v04
117;22;6;1;v04
117;22;6;1;v04
117;23;6;1;v04
119;23;6;1;v04
4;24;6;1;v04
4;24;6;3;v04
4;24;6;1;v04
4;24;6;1;v04
117;24;6;2;v04
117;24;6;1;v04
4;25;6;1;v04
117;25;6;1;v04
117;25;6;1;v04
119;26;6;1;v04
4;26;6;1;v04
119;26;6;2;v04
119;27;6;1;v04
273;27;6;1;v04
117;27;6;1;v04
117;29;6;1;v04
4;29;6;1;v04
4;29;6;1;v04
6;29;6;1;v04
4;29;6;1;v04
4;29;6;1;v04
119;30;6;1;v04
126;30;6;1;v04
118;30;6;1;v04
4;30;6;1;v04
6;30;6;1;v04
117;1;7;1;v04
119;1;7;2;v04
119;2;7;1;v04
117;2;7;1;v04
117;3;7;1;v04
117;3;7;1;v04
117;3;7;1;v04
63;3;7;1;v04
117;3;7;1;v04
7;5;7;3;v04
117;5;7;1;v04
4;5;7;1;v04
117;6;7;1;v04
117;6;7;1;v04
117;6;7;1;v04
117;6;7;1;v04
119;6;7;1;v04
119;7;7;1;v04
119;7;7;1;v04
126;7;7;1;v04
119;8;7;1;v04
4;8;7;1;v04
4;8;7;1;v04
117;11;7;1;v04
117;11;7;1;v04
4;11;7;1;v04
118;12;7;3;v04
119;13;7;1;v04
4;13;7;1;v04
258;13;7;2;v04
117;14;7;1;v04
