dia;mes;hora;minuto;km;trecho;sentido;acidente_caminhao
13;12;22;;138.5;1;4;0
14;12;00;;172.39999389648438;1;3;0
14;12;01;;203.10000610351562;2;3;0
14;12;03;;145.8000030517578;1;3;1
14;12;04;;165.1999969482422;2;3;0
14;12;06;;206;2;3;0
14;12;07;;167;2;4;1
14;12;07;;75;1;4;0
14;12;08;;273;2;4;1
14;12;09;;213.5;2;3;1
14;12;09;;158.1999969482422;1;4;0
14;12;09;;220;1;4;0
14;12;09;;271.5;2;4;0
14;12;10;;214.39999389648438;2;3;0
14;12;10;;254.89999389648438;2;3;0
14;12;10;;225.5;1;4;0
14;12;11;;307.1000061035156;2;3;0
14;12;11;;239.10000610351562;2;3;0
14;12;11;;307.20001220703125;2;3;1
14;12;11;;306.5;2;3;1
14;12;14;;231.60000610351562;1;3;1
14;12;15;;227.89999389648438;2;3;0
14;12;16;;230.3000030517578;1;4;1
14;12;16;;73.37000274658203;1;3;0
14;12;17;;265;2;3;0
14;12;17;;55.20000076293945;1;3;0
14;12;17;;274;2;3;0
14;12;21;;203.3000030517578;2;4;0
14;12;23;;270.1000061035156;2;3;0
15;12;00;;139.8000030517578;1;3;0
15;12;00;;217.4499969482422;2;4;1
15;12;03;;183.6999969482422;1;4;1
15;12;05;;211.89999389648438;1;3;0
15;12;06;;212;1;3;0
15;12;07;;228.10000610351562;2;4;0
15;12;08;;226.6999969482422;1;4;0
15;12;08;;86.5999984741211;1;3;0
15;12;09;;226;2;4;0
15;12;09;;220.10000610351562;2;4;0
15;12;10;;222.14999389648438;1;3;1
15;12;10;;219.6999969482422;1;4;1
15;12;17;;230.8000030517578;1;4;0
15;12;18;;155.8000030517578;1;4;0
16;12;00;;221.10000610351562;1;4;0
16;12;01;;215.8000030517578;1;4;0
16;12;02;;222.0500030517578;1;3;0
16;12;07;;142.39999389648438;1;3;0
16;12;07;;300.70001220703125;2;3;0
16;12;07;;140.5;1;4;0
16;12;08;;137.5;1;4;0
16;12;08;;227.60000610351562;1;4;0
16;12;09;;138.1999969482422;1;3;0
16;12;09;;227.60000610351562;1;4;0
16;12;10;;227.89999389648438;2;3;0
16;12;10;;226.3000030517578;2;4;0
16;12;10;;227.89999389648438;2;3;1
16;12;12;;101.4000015258789;1;4;0
16;12;12;;101.4000015258789;1;4;0
16;12;12;;101.4000015258789;1;4;0
16;12;14;;218.89999389648438;1;4;0
16;12;14;;137.6999969482422;1;4;0
16;12;15;;137;1;4;0
16;12;16;;142.3000030517578;1;3;1
16;12;17;;71.4000015258789;1;3;0
16;12;17;;114.30000305175781;1;4;1
16;12;17;;116.9000015258789;1;3;0
16;12;17;;197.89999389648438;2;3;0
16;12;18;;121.9000015258789;1;3;0
16;12;18;;179.3000030517578;2;3;0
16;12;18;;118.19999694824219;1;4;0
16;12;18;;142.8000030517578;1;3;0
16;12;18;;165.39999389648438;2;4;0
16;12;19;;142.8000030517578;1;3;0
16;12;20;;149;1;3;1
16;12;20;;145.8000030517578;1;3;0
16;12;20;;219.1999969482422;2;3;1
16;12;21;;176.1999969482422;2;4;1
16;12;22;;177.75;2;4;0
16;12;22;;222.3000030517578;1;3;0
16;12;22;;167.5;2;4;0
16;12;22;;167.3000030517578;2;4;1
16;12;23;;184.8000030517578;2;3;1
16;12;23;;49.5;1;3;0
16;12;23;;179.5;1;3;0
17;12;00;;157.8000030517578;1;4;0
17;12;02;;188.0500030517578;2;4;1
17;12;03;;224.75;2;3;1
17;12;04;;59.900001525878906;1;3;0
17;12;05;;170.5;2;3;0
17;12;05;;28.600000381469727;1;3;0
17;12;06;;167.25;2;3;0
17;12;07;;298;2;4;0
17;12;08;;169.75;1;3;0
17;12;09;;169.9499969482422;1;3;0
17;12;09;;117.0999984741211;1;3;0
17;12;10;;121;1;3;0
17;12;11;;115;1;3;0
17;12;12;;117.5999984741211;1;3;0
17;12;12;;222.3000030517578;1;4;0
17;12;12;;73.4000015258789;1;3;0
17;12;14;;219;1;4;0
17;12;14;;223.25;1;3;0
17;12;15;;102.5999984741211;1;3;0
17;12;15;;100.5999984741211;1;4;0
17;12;15;;225.8000030517578;1;3;0
17;12;16;;284.70001220703125;2;3;0
17;12;16;;167.3000030517578;2;3;0
17;12;17;;146.3000030517578;1;4;0
17;12;17;;217.60000610351562;1;4;0
17;12;17;;221.3000030517578;1;3;0
17;12;17;;141.10000610351562;1;4;0
17;12;18;;207.39999389648438;1;4;0
17;12;20;;168.35000610351562;2;4;0
17;12;20;;145.8000030517578;1;4;0
17;12;22;;125.30000305175781;1;3;0
17;12;23;;195.60000610351562;2;4;0
18;12;00;;161.39999389648438;1;4;0
18;12;01;;203.8000030517578;2;4;0
18;12;02;;72;1;3;0
18;12;02;;142.60000610351562;1;3;0
18;12;04;;200.6999969482422;2;3;0
18;12;04;;217.39999389648438;1;4;0
18;12;05;;225;1;4;0
18;12;06;;225;1;4;1
18;12;08;;203;2;4;0
18;12;09;;95.19999694824219;1;3;0
18;12;10;;97;1;3;0
18;12;12;;86;1;4;0
18;12;12;;318.8999938964844;2;4;1
18;12;13;;64.30000305175781;1;4;0
18;12;14;;57.29999923706055;1;3;0
18;12;15;;193;2;3;0
18;12;15;;76.5999984741211;1;4;0
18;12;16;;81;1;3;0
18;12;16;;86;1;4;0
18;12;16;;83.0999984741211;1;4;0
18;12;17;;332.54998779296875;2;4;0
18;12;17;;219;1;4;0
18;12;17;;286;2;3;1
18;12;18;;218.89999389648438;1;4;0
18;12;18;;187.1999969482422;1;4;0
18;12;18;;191.89999389648438;1;3;0
18;12;18;;221.6999969482422;1;4;0
18;12;19;;165.1999969482422;1;4;0
18;12;19;;218;1;4;0
18;12;19;;211;2;3;0
18;12;20;;219;1;4;0
18;12;20;;52.400001525878906;1;4;0
18;12;21;;215.3000030517578;2;3;1
18;12;21;;90.30000305175781;1;3;0
18;12;21;;265.70001220703125;2;4;0
18;12;22;;217.6999969482422;1;4;0
18;12;22;;228;1;3;1
18;12;22;;95;1;3;1
18;12;23;;132.1999969482422;1;4;0
18;12;23;;138.0500030517578;1;4;0
19;12;00;;226.8000030517578;1;3;0
19;12;04;;183.25;2;3;0
19;12;05;;206.39999389648438;1;4;1
19;12;05;;297.70001220703125;2;3;1
19;12;06;;297.70001220703125;2;3;0
19;12;06;;175.39999389648438;2;3;0
19;12;06;;208.5;2;3;1
19;12;07;;214.39999389648438;1;4;0
19;12;07;;268.1000061035156;2;4;0
19;12;07;;215.60000610351562;1;4;0
19;12;07;;214.5;1;4;0
19;12;07;;178;2;3;0
19;12;09;;217;1;3;0
19;12;09;;219;1;4;0
19;12;10;;80.44999694824219;1;3;0
19;12;10;;80.44999694824219;1;3;0
19;12;11;;217;1;3;1
19;12;11;;99.4000015258789;1;4;0
19;12;12;;128.1999969482422;1;3;1
19;12;12;;140.1999969482422;1;3;0
19;12;12;;269.29998779296875;2;4;1
19;12;13;;209;2;4;0
19;12;13;;268.95001220703125;2;4;0
19;12;13;;141.1999969482422;1;3;0
19;12;14;;140.6999969482422;1;4;0
19;12;15;;145;1;3;0
19;12;16;;217.89999389648438;1;3;0
19;12;16;;298.20001220703125;2;4;0
19;12;17;;225.39999389648438;1;3;1
19;12;18;;259.20001220703125;2;3;1
19;12;20;;236.8000030517578;2;3;0
19;12;20;;192.8000030517578;1;4;0
20;12;00;;228.1999969482422;1;3;1
20;12;00;;218.10000610351562;1;4;0
20;12;01;;59.900001525878906;1;3;0
20;12;03;;223.39999389648438;2;3;0
20;12;07;;209.3000030517578;1;4;0
20;12;08;;124.5;1;3;0
20;12;11;;219.60000610351562;1;3;1
20;12;11;;209.6999969482422;1;4;0
20;12;13;;143;1;3;0
20;12;14;;98;1;3;0
20;12;14;;271.79998779296875;2;4;1
20;12;15;;169.39999389648438;2;3;1
20;12;16;;328.3999938964844;2;3;0
20;12;16;;125.0999984741211;1;4;0
20;12;16;;172.10000610351562;2;3;0
20;12;16;;223.5;1;4;0
20;12;18;;154;1;4;1
20;12;18;;154.3000030517578;1;3;0
20;12;18;;301.5;2;4;1
20;12;19;;222.60000610351562;1;4;0
20;12;21;;179.1999969482422;1;3;0
20;12;22;;227.14999389648438;1;4;0
21;12;00;;277.8999938964844;2;3;1
21;12;00;;123.0999984741211;1;4;1
21;12;02;;226.3000030517578;1;3;1
21;12;04;;262.6000061035156;2;3;1
21;12;06;;165.5;2;4;0
21;12;07;;169.8000030517578;2;3;0
21;12;07;;289.29998779296875;2;3;0
21;12;07;;225.5;1;4;1
21;12;08;;221.1999969482422;1;4;0
21;12;08;;228;1;3;0
21;12;08;;147;1;4;0
21;12;12;;330;2;4;0
21;12;13;;43;1;4;0
21;12;13;;88;1;3;0
21;12;15;;137.60000610351562;1;4;0
21;12;15;;221.10000610351562;2;3;0
21;12;15;;293;2;3;0
21;12;15;;136.39999389648438;1;4;0
21;12;17;;324;2;4;0
21;12;17;;169.8000030517578;2;3;0
21;12;18;;156.89999389648438;1;3;0
21;12;18;;228.3000030517578;1;3;0
21;12;18;;311;2;4;1
21;12;18;;150.10000610351562;1;4;0
21;12;19;;226.5;1;3;0
21;12;19;;258.6000061035156;2;4;0
21;12;19;;261.5;2;3;0
21;12;19;;259.29998779296875;2;3;0
21;12;20;;54.54999923706055;1;4;0
21;12;20;;130.10000610351562;1;3;0
21;12;20;;270.8999938964844;2;4;1
21;12;21;;217.5;2;3;1
21;12;21;;228.10000610351562;2;3;0
21;12;21;;210.8000030517578;2;4;1
21;12;22;;186.3000030517578;1;3;1
22;12;00;;147.64999389648438;1;4;0
22;12;03;;64.4000015258789;1;4;0
22;12;03;;58.400001525878906;1;4;0
22;12;06;;100.9000015258789;1;3;1
22;12;06;;74;1;3;0
22;12;07;;142;1;3;0
22;12;07;;270.20001220703125;2;4;1
22;12;08;;223.1999969482422;1;4;0
22;12;08;;171.89999389648438;2;4;0
22;12;09;;218.8000030517578;1;4;0
22;12;10;;190.10000610351562;1;4;0
22;12;11;;222.6999969482422;1;4;0
22;12;12;;177.10000610351562;2;4;0
22;12;13;;201.39999389648438;1;4;0
22;12;13;;223.3000030517578;2;3;1
22;12;13;;227.5;1;4;0
22;12;13;;190.1999969482422;2;3;0
22;12;14;;222.10000610351562;1;4;0
22;12;14;;154.60000610351562;1;3;0
22;12;15;;214;1;3;0
22;12;17;;181.10000610351562;2;4;0
22;12;17;;193.3000030517578;1;4;1
22;12;17;;133.60000610351562;1;4;0
22;12;17;;146.1999969482422;1;3;0
22;12;17;;146.25;1;4;1
22;12;17;;145.8000030517578;1;3;0
22;12;17;;86.9000015258789;1;4;0
22;12;18;;222.10000610351562;1;4;0
22;12;18;;217.5;1;4;0
22;12;18;;168.3000030517578;2;4;0
22;12;19;;149.6999969482422;1;3;0
22;12;19;;131.7899932861328;1;4;0
22;12;20;;296.20001220703125;2;3;0
22;12;20;;169.39999389648438;2;4;1
22;12;20;;86.69999694824219;1;4;1
22;12;21;;210.60000610351562;1;4;0
22;12;21;;260.5;2;4;1
22;12;21;;309.3999938964844;2;4;0
22;12;23;;142.89999389648438;1;3;0
23;12;00;;146.77000427246094;1;3;0
23;12;02;;116.5999984741211;1;3;0
23;12;02;;277.70001220703125;2;4;0
23;12;03;;170.1999969482422;2;3;1
23;12;04;;110.30000305175781;1;4;0
23;12;07;;151.3000030517578;1;3;0
23;12;08;;151.8000030517578;1;3;0
23;12;08;;113;1;3;0
23;12;09;;118.19999694824219;1;3;0
23;12;14;;209.8000030517578;1;3;0
23;12;15;;123;1;3;0
23;12;15;;143.5;1;3;0
23;12;15;;125;1;3;0
23;12;15;;142.89999389648438;1;3;0
23;12;15;;142.89999389648438;1;3;0
23;12;15;;67.19999694824219;1;3;0
23;12;15;;222.5;2;3;1
23;12;16;;145;1;3;0
23;12;17;;113.0999984741211;1;3;0
23;12;17;;225.60000610351562;1;3;0
23;12;17;;148;1;4;0
23;12;17;;115.69999694824219;1;4;0
23;12;18;;212.3000030517578;1;4;0
23;12;18;;212.3000030517578;1;4;0
23;12;18;;118.5;1;3;0
23;12;18;;118.44999694824219;1;3;0
23;12;19;;238;2;3;0
23;12;20;;221.60000610351562;1;3;0
23;12;21;;223.1999969482422;2;4;1
23;12;22;;311.30999755859375;2;4;0
23;12;22;;198.3000030517578;1;4;0
23;12;23;;270.1000061035156;2;3;0
24;12;00;;203.89999389648438;2;4;0
24;12;00;;222;1;3;0
24;12;01;;214.39999389648438;2;3;1
24;12;04;;205.10000610351562;2;3;0
24;12;05;;136;1;3;0
24;12;09;;215.02999877929688;1;3;0
24;12;10;;155;1;3;0
24;12;13;;101;1;4;0
24;12;15;;218.10000610351562;1;3;0
24;12;15;;182.3000030517578;1;3;1
24;12;16;;221.39999389648438;1;4;0
24;12;17;;199.60000610351562;1;3;0
24;12;18;;270.5;2;4;0
24;12;22;;27.799999237060547;1;3;0
24;12;23;;312;2;4;0
24;12;23;;215.8000030517578;1;4;0
24;12;23;;176.39999389648438;2;3;0
25;12;00;;199.10000610351562;1;4;0
25;12;01;;102.33999633789062;1;3;0
25;12;03;;227.8000030517578;1;4;0
25;12;04;;124.30000305175781;1;4;0
25;12;05;;159.60000610351562;1;3;0
25;12;07;;161.39999389648438;1;3;0
25;12;08;;213.39999389648438;2;3;0
25;12;09;;215.10000610351562;1;4;0
25;12;12;;177.3000030517578;2;3;0
25;12;14;;181;2;3;0
25;12;14;;188.6999969482422;2;4;0
25;12;15;;115.9000015258789;1;3;0
25;12;16;;306.29998779296875;2;3;1
25;12;16;;143.60000610351562;1;4;0
25;12;16;;51.400001525878906;1;3;0
25;12;17;;183.6999969482422;2;3;0
25;12;17;;184;2;3;0
25;12;17;;182.89999389648438;2;3;0
25;12;17;;222.6999969482422;1;4;0
25;12;18;;187.89999389648438;2;3;0
25;12;18;;188.39999389648438;2;3;0
25;12;18;;176.1999969482422;2;3;0
25;12;18;;180.60000610351562;1;4;1
25;12;20;;178.6999969482422;2;3;0
25;12;21;;223.89999389648438;1;4;0
25;12;21;;224.3000030517578;1;4;0
26;12;00;;229.5;1;4;0
26;12;01;;65;1;3;0
26;12;02;;166.89999389648438;2;3;0
26;12;04;;266.79998779296875;2;3;0
26;12;04;;279.5;2;3;1
26;12;07;;160;1;4;0
26;12;08;;173;2;3;0
26;12;09;;287.6000061035156;2;3;0
26;12;09;;118.0999984741211;1;3;0
26;12;09;;172.89999389648438;2;3;1
26;12;09;;120.30000305175781;1;3;0
26;12;09;;282.25;2;3;0
26;12;10;;124.5;1;3;0
26;12;10;;230.39999389648438;1;3;0
26;12;10;;265.29998779296875;2;3;1
26;12;10;;221.60000610351562;1;4;1
26;12;10;;219.5500030517578;1;4;0
26;12;11;;115.69999694824219;1;3;0
26;12;11;;136.89999389648438;1;3;0
26;12;12;;124.0999984741211;1;3;0
26;12;12;;266.79998779296875;2;3;0
26;12;14;;136;1;4;0
26;12;16;;20.5;1;4;1
26;12;16;;219.5;1;4;0
26;12;17;;298.79998779296875;2;3;0
26;12;17;;297.6000061035156;2;3;1
26;12;17;;225;2;4;1
26;12;18;;279;2;4;0
26;12;19;;298;2;3;0
26;12;20;;25.600000381469727;1;4;0
26;12;21;;306;2;4;0
26;12;22;;292;2;3;0
27;12;01;;201.25;2;3;1
27;12;02;;189.25;2;4;0
27;12;03;;174.88999938964844;2;4;1
27;12;04;;178.60000610351562;2;4;0
27;12;05;;264.6000061035156;2;3;0
27;12;05;;204.39999389648438;1;3;0
27;12;08;;291;2;4;1
27;12;09;;164.89999389648438;2;3;1
27;12;09;;122.19999694824219;1;3;0
27;12;09;;178.8000030517578;2;3;0
27;12;09;;130.89999389648438;1;3;0
27;12;09;;126;1;3;0
27;12;10;;168.39999389648438;2;3;0
27;12;10;;228.3000030517578;1;4;0
27;12;11;;114;1;3;0
27;12;14;;198.89999389648438;1;4;0
27;12;15;;119.30000305175781;1;3;0
27;12;15;;280.1000061035156;2;4;0
27;12;16;;137;1;4;0
27;12;17;;169.6999969482422;2;4;1
27;12;17;;106.5;1;4;0
27;12;17;;53;1;3;1
27;12;17;;225.64999389648438;2;4;1
27;12;18;;200.10000610351562;2;3;0
27;12;18;;197.60000610351562;2;4;0
27;12;18;;180.89999389648438;2;3;1
27;12;18;;173.75;2;3;0
27;12;20;;238.60000610351562;2;3;0
27;12;20;;230.39999389648438;1;3;0
27;12;21;;230.5;1;3;0
27;12;21;;298.1000061035156;2;3;0
27;12;21;;4.599999904632568;1;3;1
27;12;21;;224.10000610351562;1;4;0
28;12;05;;145.89999389648438;1;4;1
28;12;08;;228.1999969482422;1;4;0
28;12;08;;133.5;1;3;0
28;12;08;;152.39999389648438;1;3;1
28;12;09;;145.1999969482422;1;3;0
28;12;09;;145.10000610351562;1;3;0
28;12;10;;46;1;3;0
28;12;11;;149.6999969482422;1;4;0
28;12;11;;119.5999984741211;1;3;0
28;12;13;;138;1;4;0
28;12;13;;129.5;1;4;0
28;12;14;;154;1;3;0
28;12;14;;156;1;4;0
28;12;14;;173.39999389648438;2;4;1
28;12;15;;109;1;4;0
28;12;16;;84;1;3;0
28;12;17;;227.89999389648438;1;3;0
28;12;18;;182.64999389648438;2;3;1
28;12;19;;175.1999969482422;1;3;1
28;12;19;;210;1;4;0
28;12;19;;210;1;4;0
28;12;19;;183.8000030517578;2;3;0
28;12;20;;105.80000305175781;1;3;0
28;12;23;;216.10000610351562;2;4;0
29;12;00;;186;2;3;0
29;12;01;;325.6000061035156;2;3;0
29;12;03;;304;2;4;0
29;12;04;;36;1;3;0
29;12;06;;214.39999389648438;1;3;1
29;12;07;;159.39999389648438;1;3;0
29;12;09;;294;2;3;0
29;12;09;;231.60000610351562;1;4;0
29;12;10;;18.399999618530273;1;3;0
29;12;10;;166;1;3;0
29;12;11;;204.5;1;3;1
29;12;12;;202.10000610351562;2;4;0
29;12;13;;258.6000061035156;2;3;1
29;12;15;;109.5;1;4;1
29;12;16;;104.0999984741211;1;4;0
29;12;17;;112.30000305175781;1;4;0
29;12;18;;62.400001525878906;1;3;0
29;12;18;;230.60000610351562;1;3;0
29;12;18;;226.1999969482422;1;3;0
29;12;18;;55.5;1;3;0
29;12;19;;172.5;2;4;0
29;12;21;;94.4000015258789;1;3;0
29;12;21;;228.1999969482422;1;4;0
29;12;22;;299.79998779296875;2;3;0
29;12;23;;152.1999969482422;1;4;0
30;12;00;;169.3000030517578;1;3;1
30;12;02;;312.54998779296875;2;3;0
30;12;07;;157;1;3;1
30;12;08;;115.80000305175781;1;3;0
30;12;08;;88.5999984741211;1;3;0
30;12;08;;178;2;4;0
30;12;09;;121.0999984741211;1;3;0
30;12;11;;145.85000610351562;1;4;0
30;12;11;;144.8000030517578;1;4;0
30;12;11;;116.5999984741211;1;3;1
30;12;14;;265;2;3;1
30;12;14;;150.1999969482422;1;3;0
30;12;15;;150;1;3;0
30;12;16;;240.89999389648438;2;3;0
30;12;17;;227.89999389648438;2;3;0
30;12;18;;142.39999389648438;1;3;0
30;12;18;;215.1999969482422;2;4;0
30;12;20;;143.10000610351562;1;3;0
31;12;00;;1.899999976158142;1;4;1
31;12;01;;270.5;2;3;0
31;12;01;;145.89999389648438;1;4;0
31;12;02;;310.70001220703125;2;3;0
31;12;02;;89.19999694824219;1;3;1
31;12;04;;207;1;3;1
31;12;05;;67.5;1;3;1
31;12;05;;244.5;2;3;0
31;12;05;;245.5;2;3;0
31;12;13;;173.8000030517578;2;3;0
31;12;14;;83.4000015258789;1;4;1
31;12;14;;53.400001525878906;1;4;0
31;12;15;;150;1;3;0
31;12;17;;31.100000381469727;1;4;0
31;12;18;;324.70001220703125;2;3;0
31;12;18;;27;1;4;0
31;12;18;;293.20001220703125;2;3;0
31;12;20;;261.5;2;3;0
31;12;20;;65;1;4;0
31;12;21;;243.6999969482422;2;4;0
31;12;21;;49.099998474121094;1;4;0
31;12;21;;132.7899932861328;1;4;0
31;12;22;;236.8000030517578;2;3;0
31;12;22;;177.10000610351562;2;4;0
31;12;22;;221;1;4;0
01;02;00;;192.60000610351562;1;4;1
01;02;00;;203.8000030517578;2;4;0
01;02;01;;316;2;4;0
01;02;02;;83.0999984741211;1;3;1
01;02;05;;186.4499969482422;1;3;0
01;02;08;;178.5;2;3;0
01;02;10;;59.599998474121094;1;3;0
01;02;11;;179.9499969482422;2;3;1
01;02;13;;173.6999969482422;1;4;0
01;02;14;;60.29999923706055;1;4;1
01;02;14;;191.5;2;4;1
01;02;14;;105;1;4;0
01;02;16;;170.60000610351562;2;4;0
01;02;17;;20.299999237060547;1;3;0
01;02;17;;174.89999389648438;2;4;0
01;02;17;;229;1;3;0
01;02;17;;224.10000610351562;1;3;0
01;02;18;;157.1999969482422;1;4;0
01;02;18;;226.39999389648438;2;4;0
01;02;19;;160.6999969482422;1;4;0
01;02;19;;227.89999389648438;1;3;0
01;02;22;;177;2;3;0
01;02;23;;53.70000076293945;1;4;0
02;02;00;;145.39999389648438;1;3;1
02;02;01;;23.18000030517578;1;3;1
02;02;01;;151.6999969482422;1;3;0
02;02;02;;190;2;3;0
02;02;02;;101;1;3;1
02;02;07;;202.22000122070312;1;4;0
02;02;07;;127.0999984741211;1;3;1
02;02;07;;263.29998779296875;2;4;0
02;02;08;;165.1999969482422;1;3;1
02;02;08;;220.10000610351562;1;4;0
02;02;13;;229.8000030517578;1;4;0
02;02;15;;264.6000061035156;2;3;0
02;02;15;;103.0999984741211;1;4;1
02;02;16;;315.70001220703125;2;4;0
02;02;17;;91.5;1;3;0
02;02;17;;220.5500030517578;2;4;1
02;02;18;;286.3999938964844;2;3;1
02;02;18;;300.8999938964844;2;4;1
02;02;18;;229.75;2;3;0
02;02;18;;170.60000610351562;2;4;0
02;02;18;;228.60000610351562;2;3;0
02;02;19;;229.8000030517578;2;3;0
02;02;19;;319.29998779296875;2;3;0
02;02;19;;180.6999969482422;2;3;1
02;02;22;;224.60000610351562;2;3;1
03;02;00;;102;1;4;0
03;02;00;;223.89999389648438;1;3;0
03;02;05;;298.6000061035156;2;3;0
03;02;06;;228.1999969482422;1;4;0
03;02;15;;219;1;3;0
03;02;16;;175.10000610351562;2;4;1
03;02;17;;159.6999969482422;1;3;0
03;02;17;;141;1;3;0
03;02;17;;220;1;3;0
03;02;18;;145;1;3;0
03;02;18;;221;1;3;1
03;02;18;;219;1;3;0
03;02;18;;134.60000610351562;1;4;0
03;02;18;;170.10000610351562;2;4;0
03;02;19;;182.64999389648438;2;3;0
03;02;19;;145.10000610351562;1;3;0
03;02;19;;101.19999694824219;1;3;0
03;02;20;;107.0999984741211;1;3;0
03;02;21;;250.1999969482422;2;4;0
03;02;23;;46.400001525878906;1;4;0
03;02;23;;223.8000030517578;1;4;1
04;02;00;;267.20001220703125;2;4;1
04;02;01;;214.49000549316406;1;3;0
04;02;03;;301.20001220703125;2;3;0
04;02;03;;200.1999969482422;2;4;0
04;02;04;;215.60000610351562;1;4;0
04;02;06;;220.39999389648438;1;3;0
04;02;06;;105.9800033569336;1;3;0
04;02;07;;157;1;4;0
04;02;07;;165.1999969482422;1;3;0
04;02;07;;213.5500030517578;1;4;0
04;02;08;;211.1999969482422;1;4;0
04;02;08;;22.200000762939453;1;4;0
04;02;10;;219.89999389648438;1;4;1
04;02;10;;164.10000610351562;2;3;1
04;02;13;;31.100000381469727;1;4;0
04;02;13;;180.3000030517578;1;4;0
04;02;15;;227.1999969482422;1;4;0
04;02;15;;140.75;1;3;0
04;02;16;;140.8000030517578;1;4;0
04;02;17;;284;2;4;0
04;02;17;;219.3000030517578;1;3;0
04;02;18;;179.8000030517578;2;3;0
04;02;18;;24.200000762939453;1;3;0
04;02;19;;264.29998779296875;2;3;1
04;02;19;;42.20000076293945;1;4;0
04;02;19;;258.1000061035156;2;4;0
04;02;19;;231.1999969482422;1;4;0
04;02;19;;204.5;1;3;1
04;02;19;;24.399999618530273;1;3;0
04;02;20;;261.1499938964844;2;3;0
04;02;20;;261.1000061035156;2;3;0
04;02;20;;205.07000732421875;1;4;0
04;02;20;;62.20000076293945;1;3;0
04;02;20;;36.20000076293945;1;3;0
04;02;20;;307.70001220703125;2;4;0
04;02;20;;265.20001220703125;2;3;0
04;02;21;;191.10000610351562;2;3;0
04;02;21;;57.599998474121094;1;3;0
04;02;21;;227.8000030517578;1;3;0
05;02;00;;180.3000030517578;2;4;0
05;02;03;;222.35000610351562;1;3;1
05;02;05;;220.10000610351562;1;3;0
05;02;06;;200;2;3;0
05;02;06;;222.60000610351562;1;3;0
05;02;07;;114.9000015258789;1;4;0
05;02;08;;140;1;3;0
05;02;10;;332.29998779296875;2;3;0
05;02;11;;150;1;4;0
05;02;11;;149.60000610351562;1;4;0
05;02;11;;123.5;1;4;0
05;02;11;;219;1;3;0
05;02;11;;253.5;2;3;0
05;02;11;;138.1999969482422;1;4;0
05;02;12;;126;1;4;0
05;02;16;;126;1;4;0
05;02;16;;197.8000030517578;1;4;0
05;02;17;;145;1;3;0
05;02;18;;174.1999969482422;1;3;1
05;02;18;;41.099998474121094;1;3;0
05;02;18;;222.8000030517578;1;4;0
05;02;18;;229.6999969482422;2;3;0
05;02;19;;279.04998779296875;2;3;0
05;02;19;;7.639999866485596;1;3;0
05;02;20;;274.3999938964844;2;3;0
05;02;20;;218.89999389648438;1;3;0
05;02;20;;228.89999389648438;1;4;0
05;02;23;;201.6999969482422;1;4;0
06;02;00;;108.4000015258789;1;4;0
06;02;03;;228.39999389648438;1;3;0
06;02;03;;189.1999969482422;1;3;0
06;02;06;;275.5;2;4;0
06;02;07;;275.5;2;4;0
06;02;07;;219.3000030517578;1;4;0
06;02;07;;318.8999938964844;2;3;0
06;02;08;;274.5;2;3;0
06;02;09;;168.1999969482422;2;3;0
06;02;09;;154.5;1;4;1
06;02;10;;274.20001220703125;2;4;1
06;02;13;;310.20001220703125;2;4;0
06;02;15;;130.60000610351562;1;3;1
06;02;15;;159.10000610351562;1;4;1
06;02;18;;164.8000030517578;2;4;0
06;02;18;;69.80000305175781;1;3;1
06;02;19;;187.1999969482422;1;3;0
06;02;20;;82;1;3;0
07;02;00;;91.30000305175781;1;4;1
07;02;00;;57;1;3;1
07;02;01;;171.75;1;3;1
07;02;07;;273.3999938964844;2;4;0
07;02;08;;222.5;1;4;1
07;02;08;;66.19999694824219;1;3;0
07;02;09;;101.9000015258789;1;3;1
07;02;11;;101.19999694824219;1;3;1
07;02;11;;162.1999969482422;1;4;0
07;02;14;;318.20001220703125;2;3;1
07;02;15;;254.89999389648438;2;3;0
07;02;16;;145.10000610351562;1;4;0
07;02;17;;179;2;3;0
07;02;17;;131.8000030517578;1;4;1
07;02;17;;43;1;4;0
07;02;17;;155;1;4;0
07;02;18;;193.89999389648438;2;3;0
07;02;23;;171.3000030517578;2;4;0
07;02;23;;10.899999618530273;1;4;1
08;02;03;;206.72000122070312;1;3;0
08;02;04;;102.9000015258789;1;3;0
08;02;05;;225.5;2;3;1
08;02;06;;183.9499969482422;2;3;0
08;02;07;;145;1;4;1
08;02;08;;170.60000610351562;2;3;0
08;02;13;;159.8000030517578;1;4;0
08;02;13;;271.29998779296875;2;4;1
08;02;14;;218.1999969482422;1;4;0
08;02;14;;219.39999389648438;1;4;0
08;02;15;;108.0999984741211;1;3;0
08;02;16;;75.5999984741211;1;4;1
08;02;17;;174.60000610351562;2;4;0
08;02;17;;75.5;1;3;0
08;02;20;;318.29998779296875;2;4;1
09;02;00;;261.6000061035156;2;4;1
09;02;01;;87.4000015258789;1;3;1
09;02;01;;107.4000015258789;1;3;1
09;02;03;;100;1;3;1
09;02;05;;211.75;2;3;1
09;02;07;;267;2;4;0
09;02;07;;305.70001220703125;2;3;0
09;02;07;;147;1;3;0
09;02;07;;122.80000305175781;1;4;0
09;02;07;;226.5;1;4;0
09;02;07;;230.5;1;4;0
09;02;08;;166.3000030517578;2;3;0
09;02;08;;140.39999389648438;1;3;0
