data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
21/11/2022;17:32:32;108;Sem vítima;291,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
25/11/2022;11:51:21;85;Sem vítima;292,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
29/11/2022;05:48:07;13;Sem vítima;298,000;BR-101/SC;Crescente;Colisão traseira;1;0;0;0;0;0;1
02/12/2022;07:45:00;25;Sem vítima;344,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
03/12/2022;01:01:11;6;Sem vítima;290,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
07/12/2022;03:29:47;10;Sem vítima;326,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
08/12/2022;03:53:48;9;Sem vítima;367,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
08/12/2022;22:57:34;141;Sem vítima;388,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
09/12/2022;07:42:56;35;Sem vítima;331,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
11/12/2022;05:00:31;18;Sem vítima;262,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
11/12/2022;05:52:32;22;Sem vítima;351,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
15/12/2022;10:56:01;69;Sem vítima;394,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
16/12/2022;04:57:26;22;Sem vítima;291,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/12/2022;11:27:58;77;Sem vítima;282,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
26/12/2022;04:38:43;12;Sem vítima;456,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
