data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
15/09/2023;04:04:00;51;Sem vítima;144,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
15/09/2023;07:04:00;99;Sem vítima;132,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
15/09/2023;10:58:00;257;Sem vítima;431,000;BR-101/SP;Crescente;Choque;1;1;0;0;0;0;1
17/09/2023;20:26:00;489;Sem vítima;199,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
18/09/2023;00:33:00;30;Com vítima;308,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
18/09/2023;19:50:00;649;Sem vítima;227,000;BR-116/SP;Crescente;Choque;1;0;0;0;0;0;1
19/09/2023;20:37:00;600;Com vítima;244,000;BR-116/SP;Crescente;Colisão traseira;1;2;0;0;0;0;1
19/09/2023;21:19:00;610;Sem vítima;209,000;BR-116/SP;Crescente;Colisão traseira;1;2;0;0;0;0;1
20/09/2023;08:47:00;179;Sem vítima;86,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;2;0;0;0;0;1
21/09/2023;05:46:00;74;Sem vítima;214,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
21/09/2023;10:07:00;279;Sem vítima;525,000;BR-101/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
