dia;mes;qt_acidentes;id_acidente_tip;id_risco
12;3;2;13;2
12;3;2;13;2
13;3;2;15;1
14;3;4;16;1
15;3;1;15;1
17;3;3;15;1
17;3;5;18;2
17;3;1;13;2
20;3;2;23;1
21;3;2;23;1
22;3;1;22;1
22;3;2;22;3
22;3;2;22;1
23;3;2;18;1
23;3;2;20;2
24;3;2;22;1
25;3;2;15;1
25;3;2;15;1
27;3;2;18;2
27;3;1;22;1
28;3;1;13;1
28;3;1;15;1
29;3;1;16;1
30;3;1;15;1
30;3;2;10;1
31;3;2;15;1
4;4;1;22;1
5;4;2;13;2
5;4;1;16;2
5;4;2;22;1
6;4;2;16;1
6;4;1;14;1
8;4;3;13;1
9;4;1;15;1
9;4;2;15;1
10;4;1;13;1
13;4;1;15;2
13;4;2;18;1
15;4;3;18;1
16;4;2;13;1
16;4;1;13;1
16;4;1;13;1
17;4;2;16;1
20;4;1;16;1
20;4;2;15;1
21;4;2;20;1
21;4;2;15;2
23;4;1;15;1
23;4;1;16;1
25;4;2;15;1
28;4;2;15;2
28;4;2;22;1
29;4;2;22;2
30;4;2;19;1
1;5;2;22;3
1;5;2;20;1
4;5;2;13;2
5;5;2;15;1
6;5;2;13;1
6;5;4;13;1
9;5;1;15;1
10;5;4;16;2
10;5;1;13;2
11;5;2;13;1
11;5;4;22;1
13;5;1;13;1
15;5;1;13;1
17;5;4;15;1
18;5;2;14;1
19;5;2;22;1
20;5;1;22;1
22;5;1;15;1
22;5;2;15;1
25;5;2;16;1
27;5;2;15;1
28;5;2;15;1
29;5;1;18;1
31;5;1;13;1
3;6;2;22;1
3;6;2;15;1
4;6;2;13;2
6;6;2;15;2
6;6;3;21;1
6;6;1;17;1
7;6;2;13;1
9;6;1;21;1
12;6;1;13;1
12;6;2;13;1
12;6;2;22;2
13;6;2;16;1
14;6;2;22;1
18;6;2;22;2
18;6;2;22;1
19;6;1;13;1
20;6;2;17;1
20;6;2;20;1
20;6;2;20;1
21;6;2;22;1
21;6;1;15;1
22;6;2;22;1
24;6;2;15;2
25;6;1;15;1
25;6;2;15;1
26;6;1;15;1
27;6;2;15;1
27;6;1;22;1
28;6;2;13;1
29;6;2;18;1
29;6;4;22;1
29;6;2;18;1
30;6;1;22;2
30;6;1;15;1
1;7;2;22;1
1;7;2;15;1
1;7;1;15;1
2;7;2;19;2
3;7;2;22;1
3;7;1;19;1
4;7;1;22;1
5;7;1;20;1
6;7;2;15;1
6;7;1;19;1
6;7;2;22;1
6;7;2;15;1
8;7;1;15;2
9;7;3;20;1
10;7;2;15;1
13;7;4;15;1
13;7;3;18;1
15;7;2;14;3
16;7;2;15;1
16;7;1;23;1
17;7;3;15;1
19;7;1;18;1
22;7;2;18;1
22;7;2;13;1
23;7;2;15;1
24;7;2;13;2
24;7;2;18;1
25;7;2;22;1
25;7;2;199;2
26;7;1;199;1
27;7;2;16;1
27;7;1;16;1
31;7;2;15;2
1;8;1;20;1
2;8;2;15;1
3;8;1;15;1
4;8;2;22;1
4;8;2;22;2
5;8;1;13;2
6;8;2;15;1
7;8;2;13;1
8;8;2;22;1
10;8;2;21;1
14;8;1;15;1
16;8;2;22;1
18;8;1;16;2
18;8;1;15;1
21;8;2;22;1
21;8;5;18;1
22;8;2;22;1
23;8;3;15;1
27;8;4;15;1
29;8;2;15;1
2;9;2;15;1
2;9;2;20;2
3;9;2;15;1
4;9;2;18;1
5;9;1;21;2
5;9;3;22;1
6;9;4;19;1
10;9;1;16;1
11;9;2;18;1
14;9;1;22;1
14;9;3;15;1
15;9;3;15;1
15;9;3;22;1
15;9;4;22;1
15;9;2;14;1
15;9;2;18;1
18;9;1;21;1
18;9;2;15;1
19;9;1;18;1
19;9;1;13;1
19;9;2;21;1
21;9;2;13;1
24;9;1;14;1
27;9;2;14;1
28;9;1;15;1
28;9;1;15;1
29;9;2;22;1
30;9;1;13;1
1;10;1;23;1
1;10;2;16;1
1;10;4;13;2
4;10;1;21;1
7;10;2;22;1
7;10;3;23;2
10;10;1;15;3
16;10;1;15;3
18;10;1;13;1
19;10;1;16;1
19;10;2;22;1
21;10;1;22;1
22;10;2;20;1
22;10;1;22;2
25;10;1;18;1
28;10;4;22;1
28;10;4;16;1
30;10;1;22;1
30;10;1;23;1
2;11;1;202;2
4;11;3;231;1
6;11;2;22;1
8;11;3;13;1
8;11;1;10;1
9;11;2;13;3
10;11;2;15;1
12;11;2;13;2
14;11;1;15;1
17;11;1;22;2
18;11;1;23;1
21;11;1;18;1
