id_acidente_tip; dia; mes; total; id_risco
4;9;11;1;1
5;9;11;1;1
10;9;11;1;1
4;10;11;2;1
4;10;11;1;1
12;11;11;1;1
4;11;11;1;1
6;11;11;1;1
4;11;11;1;1
5;11;11;1;1
3;11;11;1;2
5;12;11;1;2
5;13;11;1;1
5;14;11;1;1
7;14;11;1;2
4;14;11;1;2
6;16;11;1;2
5;18;11;1;1
5;18;11;1;1
5;18;11;1;1
127;19;11;1;1
5;19;11;1;2
4;20;11;1;1
4;20;11;1;1
4;21;11;1;1
7;21;11;1;2
5;25;11;1;1
4;25;11;1;1
5;25;11;1;1
4;26;11;1;2
12;28;11;1;1
12;28;11;1;1
4;28;11;1;2
12;28;11;1;1
5;29;11;1;1
5;30;11;1;1
124;1;12;1;1
5;2;12;1;2
2;2;12;1;1
6;2;12;1;2
12;2;12;1;1
6;3;12;1;1
4;3;12;2;1
4;3;12;1;1
126;3;12;1;2
125;3;12;1;1
6;4;12;1;3
4;5;12;1;2
4;6;12;1;1
5;6;12;1;1
124;7;12;1;1
126;8;12;1;1
5;9;12;1;1
123;9;12;1;2
5;9;12;1;1
4;9;12;2;1
5;10;12;1;1
5;13;12;1;1
4;13;12;1;1
5;13;12;1;1
5;13;12;1;1
5;14;12;1;1
4;15;12;1;1
127;15;12;2;1
7;15;12;1;2
2;15;12;1;2
4;15;12;1;1
6;16;12;1;1
5;16;12;1;1
6;16;12;1;1
4;16;12;1;1
4;16;12;2;1
12;17;12;1;1
124;17;12;1;1
5;18;12;1;1
123;18;12;1;2
7;20;12;2;1
4;20;12;1;1
10;21;12;1;1
4;23;12;1;1
6;23;12;1;2
4;23;12;2;1
4;24;12;1;1
4;26;12;1;1
4;26;12;1;1
4;27;12;1;1
4;28;12;1;3
4;28;12;2;1
6;30;12;1;1
5;31;12;1;1
3;31;12;1;2
4;2;1;1;1
4;3;1;3;1
6;4;1;1;1
4;6;1;1;1
125;6;1;1;1
10;6;1;1;1
4;7;1;1;2
5;9;1;1;1
4;9;1;1;1
6;10;1;1;1
4;11;1;2;1
2;12;1;1;1
5;13;1;1;1
5;13;1;1;1
5;14;1;2;1
6;16;1;1;2
4;16;1;1;1
126;16;1;1;1
3;17;1;1;1
4;17;1;1;1
12;17;1;1;1
5;18;1;1;1
125;18;1;1;1
125;18;1;1;1
2;19;1;1;1
4;19;1;1;1
5;19;1;1;1
5;19;1;1;1
4;19;1;1;1
2;20;1;1;1
12;20;1;1;1
4;20;1;2;2
125;22;1;1;1
4;23;1;1;2
2;23;1;1;1
4;24;1;1;1
4;24;1;1;1
5;25;1;1;1
5;25;1;1;1
6;25;1;1;2
4;26;1;1;1
4;26;1;1;1
4;28;1;1;1
7;30;1;1;3
5;31;1;1;1
2;1;2;1;2
4;2;2;2;1
5;2;2;1;1
6;3;2;1;2
6;3;2;1;1
5;3;2;1;1
4;4;2;1;1
4;7;2;1;1
5;8;2;1;1
4;9;2;1;1
127;9;2;1;1
2;10;2;1;2
12;10;2;2;1
2;10;2;1;1
7;10;2;1;2
7;11;2;1;3
12;11;2;1;1
5;11;2;1;1
5;11;2;1;1
12;12;2;1;1
4;13;2;1;1
7;14;2;1;1
124;15;2;1;1
4;15;2;1;1
5;15;2;1;1
5;17;2;1;1
127;18;2;1;1
125;18;2;1;1
4;27;2;2;1
5;1;3;2;1
10;2;3;1;1
6;2;3;1;1
5;3;3;1;1
2;3;3;1;1
4;5;3;1;1
124;6;3;1;1
3;6;3;1;3
12;7;3;1;1
6;9;3;1;1
4;9;3;1;1
6;10;3;1;2
4;12;3;2;2
6;14;3;1;1
5;16;3;2;1
5;16;3;1;1
5;16;3;1;1
4;17;3;1;1
5;17;3;1;1
4;20;3;1;1
2;20;3;1;2
12;21;3;1;1
5;21;3;1;1
3;22;3;1;1
5;22;3;2;1
12;23;3;2;1
5;23;3;1;1
7;23;3;1;2
4;25;3;1;1
4;27;3;1;2
5;28;3;1;1
4;28;3;1;1
5;29;3;1;1
4;29;3;1;1
4;29;3;1;1
4;30;3;1;1
5;31;3;1;1
7;1;4;1;2
131;4;4;1;1
4;5;4;1;1
125;5;4;1;1
4;6;4;2;2
5;7;4;1;2
5;7;4;1;1
2;10;4;1;1
4;10;4;1;1
5;11;4;1;1
5;11;4;1;1
125;11;4;1;1
7;12;4;1;1
4;12;4;2;1
6;13;4;1;2
5;14;4;1;1
6;14;4;1;2
5;14;4;1;1
5;15;4;1;1
4;16;4;1;2
5;17;4;1;1
3;19;4;1;1
4;19;4;1;1
5;19;4;1;1
4;19;4;1;3
4;20;4;2;1
2;20;4;1;1
4;22;4;1;1
7;23;4;1;2
2;24;4;1;1
4;27;4;2;1
5;27;4;2;1
5;27;4;1;1
2;29;4;1;1
5;29;4;1;1
12;30;4;1;1
5;30;4;1;1
4;2;5;1;1
4;2;5;1;1
7;3;5;1;1
6;5;5;1;1
126;6;5;1;1
6;6;5;1;1
5;6;5;1;2
126;8;5;1;1
5;9;5;1;1
5;10;5;1;2
4;10;5;1;1
4;13;5;1;1
5;14;5;1;1
5;15;5;1;2
5;15;5;2;1
5;17;5;1;2
4;19;5;1;1
5;20;5;1;1
5;22;5;1;1
5;25;5;2;1
7;26;5;1;2
2;29;5;1;1
5;29;5;1;2
12;30;5;1;1
5;31;5;1;2
4;1;6;1;1
5;5;6;1;1
5;5;6;1;1
4;6;6;1;1
5;6;6;1;1
2;6;6;1;1
5;6;6;1;1
4;7;6;2;1
2;7;6;1;1
2;8;6;1;2
4;8;6;2;1
4;8;6;1;1
5;9;6;2;2
4;9;6;1;1
4;11;6;2;1
4;12;6;1;1
5;12;6;1;1
5;12;6;1;2
125;12;6;1;1
4;13;6;1;1
4;14;6;1;1
4;14;6;1;1
4;14;6;2;1
5;14;6;1;1
5;15;6;1;1
7;15;6;1;1
4;17;6;2;1
2;19;6;1;2
4;19;6;2;2
4;19;6;2;1
4;20;6;1;2
5;21;6;1;2
4;21;6;1;1
4;22;6;1;2
5;25;6;1;1
6;28;6;1;2
4;28;6;2;1
5;29;6;1;1
125;29;6;1;1
10;1;7;1;1
12;1;7;1;1
124;4;7;1;1
4;5;7;1;1
5;6;7;2;3
4;6;7;1;1
7;7;7;1;3
12;9;7;1;1
4;10;7;2;1
12;11;7;1;1
4;11;7;1;1
4;12;7;1;2
7;12;7;2;1
2;12;7;1;2
4;12;7;1;1
12;13;7;1;1
5;13;7;1;1
5;14;7;1;1
6;16;7;1;2
5;16;7;1;1
4;22;7;1;1
4;26;7;1;1
123;28;7;1;2
5;29;7;1;1
12;29;7;1;1
4;31;7;1;1
5;1;8;1;2
4;2;8;1;1
5;2;8;1;1
127;4;8;1;2
3;7;8;1;2
2;9;8;1;2
4;9;8;1;2
2;10;8;1;2
4;10;8;2;1
5;10;8;1;1
6;11;8;1;1
2;13;8;1;1
3;13;8;1;1
5;14;8;1;1
2;15;8;1;1
4;15;8;1;1
5;15;8;1;1
5;17;8;2;1
5;17;8;1;2
4;18;8;1;1
6;18;8;1;1
6;20;8;1;2
5;21;8;2;1
125;21;8;1;1
4;22;8;1;1
2;23;8;1;1
2;23;8;1;2
4;23;8;1;1
5;23;8;1;1
6;24;8;2;2
5;26;8;2;1
4;27;8;2;1
2;28;8;1;1
4;31;8;1;1
127;31;8;1;2
4;1;9;2;1
125;4;9;1;1
5;6;9;1;2
5;7;9;1;2
4;7;9;1;2
10;8;9;1;1
4;9;9;1;2
4;10;9;2;2
4;10;9;1;2
4;10;9;1;1
4;10;9;1;1
125;11;9;1;1
3;13;9;1;1
4;14;9;1;1
5;14;9;1;1
4;14;9;1;1
4;14;9;1;1
126;18;9;1;1
6;18;9;1;1
5;19;9;1;1
4;19;9;1;1
4;19;9;2;1
3;21;9;1;1
4;21;9;1;1
4;21;9;1;1
4;25;9;1;1
2;26;9;1;2
5;28;9;1;1
4;28;9;1;1
12;29;9;1;1
5;30;9;1;2
10;1;10;1;1
5;1;10;1;1
5;2;10;1;1
2;3;10;1;1
4;3;10;1;3
125;4;10;1;1
4;4;10;2;2
10;5;10;1;1
4;5;10;2;1
6;6;10;1;1
4;6;10;1;1
5;6;10;1;1
4;8;10;1;1
2;9;10;1;1
6;9;10;1;2
5;9;10;1;1
5;10;10;1;1
5;11;10;1;1
5;11;10;1;1
4;11;10;1;1
12;12;10;1;1
2;12;10;1;2
5;13;10;2;2
4;14;10;1;2
5;15;10;1;1
4;17;10;1;1
113;18;10;1;1
4;19;10;2;1
5;19;10;1;1
6;20;10;1;1
5;21;10;1;1
4;23;10;1;1
131;23;10;1;1
7;26;10;1;2
6;27;10;1;1
12;28;10;1;2
4;29;10;1;1
5;31;10;1;1
5;31;10;1;1
131;2;11;2;1
2;4;11;1;1
5;5;11;1;1
4;5;11;1;2
5;5;11;1;2
2;7;11;1;1
4;7;11;1;1
5;7;11;1;1
131;8;11;1;1
6;9;11;1;2
5;9;11;1;1
4;9;11;1;1
125;10;11;1;1
5;11;11;1;1
6;13;11;1;2
4;13;11;1;1
127;13;11;1;1
131;14;11;1;1
4;16;11;1;1
2;19;11;1;1
6;19;11;1;1
6;20;11;1;2
12;20;11;1;1
12;20;11;1;1
12;20;11;1;1
4;21;11;1;1
4;21;11;1;1
124;21;11;1;1
4;23;11;2;1
2;25;11;1;1
4;26;11;1;2
5;26;11;2;3
10;28;11;1;1
4;29;11;2;1
6;2;12;1;2
5;4;12;1;1
7;4;12;1;2
137;4;12;1;2
137;5;12;1;1
5;5;12;1;1
5;5;12;1;1
2;6;12;1;1
137;7;12;1;1
137;7;12;1;2
5;8;12;1;1
137;10;12;1;1
6;10;12;1;2
5;11;12;1;1
12;12;12;1;1
4;12;12;1;1
12;14;12;2;1
4;14;12;2;1
2;14;12;1;1
12;14;12;1;1
5;16;12;1;1
5;16;12;1;1
4;19;12;2;1
5;19;12;1;1
2;19;12;1;1
12;20;12;1;1
4;20;12;1;1
4;21;12;2;1
125;22;12;1;1
2;23;12;1;1
5;23;12;1;1
5;24;12;1;1
125;26;12;1;1
52;26;12;1;1
137;28;12;2;1
125;30;12;1;1
137;31;12;1;1
12;2;1;1;1
124;2;1;1;1
12;3;1;1;2
4;3;1;1;1
2;3;1;1;1
5;5;1;1;1
4;10;1;1;1
12;10;1;1;1
10;11;1;1;1
4;11;1;1;1
5;14;1;1;1
5;15;1;2;2
6;15;1;1;2
5;17;1;1;2
4;18;1;1;2
5;20;1;1;1
2;24;1;1;1
4;25;1;1;1
12;29;1;1;1
5;29;1;1;1
4;1;2;2;1
4;4;2;1;1
4;4;2;1;1
5;5;2;2;1
4;5;2;1;1
12;5;2;1;2
5;6;2;1;1
5;7;2;1;1
5;8;2;1;1
5;9;2;1;1
5;13;2;1;1
4;13;2;1;1
4;13;2;2;2
6;15;2;1;2
4;16;2;1;1
5;18;2;1;1
5;19;2;1;1
7;19;2;1;2
4;20;2;1;1
2;21;2;1;1
4;21;2;2;2
5;21;2;1;1
3;24;2;1;2
4;25;2;2;1
125;27;2;1;1
126;27;2;1;1
2;1;3;1;1
4;1;3;1;1
4;5;3;1;1
5;5;3;1;1
4;8;3;1;1
5;8;3;1;2
5;9;3;1;1
5;9;3;1;1
4;12;3;1;2
4;14;3;1;2
5;15;3;1;1
2;15;3;1;1
5;15;3;1;1
4;15;3;1;1
113;17;3;1;1
7;19;3;1;2
12;21;3;1;1
4;21;3;2;1
133;22;3;1;1
5;22;3;1;1
4;22;3;1;1
7;23;3;1;2
5;23;3;1;1
5;26;3;1;1
4;26;3;1;1
4;27;3;1;1
4;27;3;1;1
6;28;3;1;2
5;29;3;1;1
5;29;3;1;1
125;29;3;1;1
2;30;3;1;1
4;1;4;1;1
6;3;4;1;1
135;3;4;1;1
5;3;4;1;1
4;3;4;1;2
4;5;4;1;1
7;5;4;1;1
5;6;4;1;1
12;10;4;1;2
4;10;4;1;1
6;11;4;1;1
4;13;4;2;1
2;14;4;1;1
5;16;4;1;2
5;16;4;1;1
4;17;4;2;1
5;17;4;2;1
5;17;4;1;1
2;18;4;1;2
4;21;4;1;1
4;22;4;1;1
5;24;4;1;2
4;24;4;1;1
127;24;4;1;1
6;24;4;1;1
5;29;4;1;2
5;30;4;2;1
4;30;4;2;2
4;1;5;1;1
5;2;5;1;1
4;2;5;1;1
5;2;5;1;2
4;4;5;1;1
3;5;5;1;2
7;7;5;1;1
6;7;5;1;2
5;8;5;1;2
124;10;5;1;1
3;10;5;1;2
5;13;5;2;3
6;14;5;1;1
3;15;5;1;2
2;17;5;1;1
5;17;5;1;1
5;17;5;1;1
4;17;5;2;1
10;17;5;1;1
4;23;5;1;1
125;24;5;1;2
7;24;5;1;1
4;27;5;2;1
125;28;5;1;1
4;29;5;1;1
4;31;5;2;1
4;1;6;1;1
2;1;6;1;1
5;2;6;1;1
125;4;6;1;1
4;5;6;1;2
6;5;6;1;2
4;6;6;1;1
