dia;mes;qt_acidentes;id_acidente_tip;id_risco
5;11;1;54;2
7;11;1;63;1
8;11;1;18;1
9;11;1;57;1
9;11;1;6;1
10;11;1;54;1
11;11;1;11;1
11;11;1;54;1
11;11;1;54;1
13;11;1;57;1
13;11;1;18;1
14;11;1;54;1
17;11;1;18;1
17;11;1;55;2
17;11;1;56;1
18;11;2;56;1
19;11;1;54;1
